4.348049e+00 3.853868e-01
4.359343e+00 3.835448e-01
4.380317e+00 3.804748e-01
4.388384e+00 3.788375e-01
4.407744e+00 3.757675e-01
4.419038e+00 3.739255e-01
4.459372e+00 3.677855e-01
4.467439e+00 3.661482e-01
4.528747e+00 3.567335e-01
4.540041e+00 3.555055e-01
4.548108e+00 3.538682e-01
4.588442e+00 3.477282e-01
4.598123e+00 3.465002e-01
4.619097e+00 3.432255e-01
4.627163e+00 3.417929e-01
4.638457e+00 3.403602e-01
4.657818e+00 3.372902e-01
4.669111e+00 3.360622e-01
4.678791e+00 3.344249e-01
4.688472e+00 3.331969e-01
4.699765e+00 3.315596e-01
4.707832e+00 3.299222e-01
4.717512e+00 3.286942e-01
4.727193e+00 3.272616e-01
4.738486e+00 3.258289e-01
4.748167e+00 3.243962e-01
4.759460e+00 3.229636e-01
4.769141e+00 3.215309e-01
4.778821e+00 3.200982e-01
4.786888e+00 3.188702e-01
4.798181e+00 3.172329e-01
4.817542e+00 3.147769e-01
4.828835e+00 3.131396e-01
4.848196e+00 3.104789e-01
4.859490e+00 3.090463e-01
4.867556e+00 3.076136e-01
4.898211e+00 3.037249e-01
4.907891e+00 3.022923e-01
4.938545e+00 2.984036e-01
4.946612e+00 2.969709e-01
5.019214e+00 2.879656e-01
5.027281e+00 2.865330e-01
5.067615e+00 2.814163e-01
5.069229e+00 2.812116e-01
5.078909e+00 2.801883e-01
5.099883e+00 2.777323e-01
5.107950e+00 2.762996e-01
5.117630e+00 2.750716e-01
5.128923e+00 2.740483e-01
5.148284e+00 2.713876e-01
5.159578e+00 2.703643e-01
5.207979e+00 2.642243e-01
5.219273e+00 2.629963e-01
5.228953e+00 2.617683e-01
5.238633e+00 2.607450e-01
5.249927e+00 2.595170e-01
5.259607e+00 2.584937e-01
5.267674e+00 2.570610e-01
5.288648e+00 2.550143e-01
5.298328e+00 2.537863e-01
5.309622e+00 2.527630e-01
5.319302e+00 2.513303e-01
5.340276e+00 2.492837e-01
5.348343e+00 2.480557e-01
5.367703e+00 2.460090e-01
5.378997e+00 2.445763e-01
5.419331e+00 2.404830e-01
5.427398e+00 2.392550e-01
5.500000e+00 2.318870e-01
5.508067e+00 2.308637e-01
5.569375e+00 2.245190e-01
5.577442e+00 2.234957e-01
5.608096e+00 2.204257e-01
5.617776e+00 2.196070e-01
5.648431e+00 2.165370e-01
5.658111e+00 2.155137e-01
5.667791e+00 2.146950e-01
5.688765e+00 2.126484e-01
5.698445e+00 2.118297e-01
5.719419e+00 2.097831e-01
5.729099e+00 2.089644e-01
5.737166e+00 2.079411e-01
5.746847e+00 2.069177e-01
5.758140e+00 2.060991e-01
5.767820e+00 2.050757e-01
5.777501e+00 2.042571e-01
5.788794e+00 2.032337e-01
5.798475e+00 2.024151e-01
5.809768e+00 2.013917e-01
5.817835e+00 2.007777e-01
5.827515e+00 1.995497e-01
5.837196e+00 1.989357e-01
5.848489e+00 1.979124e-01
5.858170e+00 1.970937e-01
5.867850e+00 1.960704e-01
5.888824e+00 1.944331e-01
5.896891e+00 1.934097e-01
5.917864e+00 1.917724e-01
5.927545e+00 1.907491e-01
5.958199e+00 1.884977e-01
5.969493e+00 1.874744e-01
5.977559e+00 1.866558e-01
6.008214e+00 1.844044e-01
6.017894e+00 1.831764e-01
6.048548e+00 1.809251e-01
6.056615e+00 1.801064e-01
6.058228e+00 1.801064e-01
6.129217e+00 1.745804e-01
6.137284e+00 1.737618e-01
6.209886e+00 1.684404e-01
6.217952e+00 1.676218e-01
6.227633e+00 1.668031e-01
6.238926e+00 1.661891e-01
6.279261e+00 1.631191e-01
6.288941e+00 1.627098e-01
6.297008e+00 1.618911e-01
6.317982e+00 1.602538e-01
6.327662e+00 1.598445e-01
6.348636e+00 1.582071e-01
6.359930e+00 1.577978e-01
6.369610e+00 1.569791e-01
6.377677e+00 1.561605e-01
6.387357e+00 1.555465e-01
6.408331e+00 1.541138e-01
6.418011e+00 1.534998e-01
6.429305e+00 1.526811e-01
6.438985e+00 1.522718e-01
6.448665e+00 1.514531e-01
6.456732e+00 1.510438e-01
6.468026e+00 1.502251e-01
6.477706e+00 1.496111e-01
6.489000e+00 1.487925e-01
6.498680e+00 1.483831e-01
6.508360e+00 1.475645e-01
6.519654e+00 1.471551e-01
6.529334e+00 1.463365e-01
6.537401e+00 1.457225e-01
6.547081e+00 1.449038e-01
6.558375e+00 1.444945e-01
6.568055e+00 1.436758e-01
6.589029e+00 1.426525e-01
6.598709e+00 1.418338e-01
6.608390e+00 1.414245e-01
6.618070e+00 1.408105e-01
6.627750e+00 1.399918e-01
6.637430e+00 1.395825e-01
6.648724e+00 1.389685e-01
6.658404e+00 1.381498e-01
6.689058e+00 1.367172e-01
6.697125e+00 1.358985e-01
6.706806e+00 1.352845e-01
6.737460e+00 1.338518e-01
6.748753e+00 1.330332e-01
6.769727e+00 1.320098e-01
6.777794e+00 1.313958e-01
6.787474e+00 1.309865e-01
6.797155e+00 1.303725e-01
6.808448e+00 1.295538e-01
6.818128e+00 1.291445e-01
6.827809e+00 1.285305e-01
6.848783e+00 1.275072e-01
6.856850e+00 1.270978e-01
6.929451e+00 1.234138e-01
6.937518e+00 1.227998e-01
7.008507e+00 1.193205e-01
7.016574e+00 1.187065e-01
7.027867e+00 1.178878e-01
7.037548e+00 1.174785e-01
7.047228e+00 1.166598e-01
7.048841e+00 1.166598e-01
7.068202e+00 1.150225e-01
7.089176e+00 1.129758e-01
7.097243e+00 1.121572e-01
7.108536e+00 1.111339e-01
7.118216e+00 1.099059e-01
7.139190e+00 1.076545e-01
7.169845e+00 1.037659e-01
7.177911e+00 1.025379e-01
7.187592e+00 1.013099e-01
7.198885e+00 9.967253e-02
7.208566e+00 9.844454e-02
7.248900e+00 9.209988e-02
7.256967e+00 9.066721e-02
7.277941e+00 8.739255e-02
7.287621e+00 8.555055e-02
7.298915e+00 8.411789e-02
7.308595e+00 8.227589e-02
7.318275e+00 8.063856e-02
7.329569e+00 7.879656e-02
7.337636e+00 7.736390e-02
7.377970e+00 6.999591e-02
7.389264e+00 6.856324e-02
7.408624e+00 6.487925e-02
7.416691e+00 6.303725e-02
7.437665e+00 5.935325e-02
7.448959e+00 5.771592e-02
7.489293e+00 5.055260e-02
7.497360e+00 4.891527e-02
7.507040e+00 4.707327e-02
7.518334e+00 4.564061e-02
7.528014e+00 4.379861e-02
7.537694e+00 4.216128e-02
7.548988e+00 4.031928e-02
7.568348e+00 3.724928e-02
7.578029e+00 3.561195e-02
7.618363e+00 2.947196e-02
7.628043e+00 2.824396e-02
7.639337e+00 2.660663e-02
7.649017e+00 2.537863e-02
7.657084e+00 2.394597e-02
7.666764e+00 2.251330e-02
7.678058e+00 2.108064e-02
7.687738e+00 2.005731e-02
7.708712e+00 1.760131e-02
7.718392e+00 1.637331e-02
7.737753e+00 1.412198e-02
7.757114e+00 1.207532e-02
7.768407e+00 1.125665e-02
7.778087e+00 1.023332e-02
7.787768e+00 9.414654e-03
7.799061e+00 8.391322e-03
7.808742e+00 7.572657e-03
7.816808e+00 6.753991e-03
7.826489e+00 6.139992e-03
7.837782e+00 5.525993e-03
7.847463e+00 4.707327e-03
7.868436e+00 3.683995e-03
7.878117e+00 3.274662e-03
7.889410e+00 2.660663e-03
7.897477e+00 2.251330e-03
7.907158e+00 1.841998e-03
7.916838e+00 1.432665e-03
7.928131e+00 1.227998e-03
7.947492e+00 6.139992e-04
7.958786e+00 6.139992e-04
7.968466e+00 4.093328e-04
7.997507e+00 4.093328e-04
8.007187e+00 0.000000e+00
